Report_ID,Constituent_ID,Fundraiser_ID,Contact_Date,Contact_Type,Contact_Report_Text,Est_Gift_Capacity,Suggested_CRM_Tags,Sentiment_Score,Sentiment_Label
REP_2379,DONOR_1001,O,2026-05-05,Event Reception,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,60000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2332,DONOR_1083,O,2026-05-09,Coffee Meeting,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2229,DONOR_1014,O,2026-05-11,Campus Tour,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",8000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2323,DONOR_1098,O,2026-05-12,In-Person Lunch,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2473,DONOR_1094,O,2026-05-13,Campus Tour,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,30000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2244,DONOR_1009,O,2026-05-13,Coffee Meeting,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,22500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2412,DONOR_1093,O,2026-05-15,Event Reception,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,20000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2010,DONOR_1080,O,2026-05-15,Campus Tour,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,40000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2052,DONOR_1072,O,2026-05-16,Event Reception,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",20000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2294,DONOR_1030,O,2026-05-19,Phone Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,20000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2479,DONOR_1076,O,2026-05-20,Coffee Meeting,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,75000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2396,DONOR_1014,O,2026-05-21,Coffee Meeting,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,75000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2020,DONOR_1095,O,2026-05-21,Coffee Meeting,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,20000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2343,DONOR_1030,O,2026-05-21,Virtual Call,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",20000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2358,DONOR_1092,O,2026-05-21,Coffee Meeting,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,22500,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2225,DONOR_1016,O,2026-05-24,Event Reception,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,60000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2209,DONOR_1008,O,2026-05-24,Campus Tour,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,36000,Analytics_PublicHealth,1.0,Positive
REP_2423,DONOR_1009,O,2026-05-25,Phone Call,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,50000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2167,DONOR_1036,O,2026-05-25,Event Reception,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,5000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2035,DONOR_1043,O,2026-05-26,Event Reception,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2005,DONOR_1028,O,2026-05-27,Virtual Call,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",25000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2409,DONOR_1008,O,2026-06-01,In-Person Lunch,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,4000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2210,DONOR_1099,O,2026-06-03,In-Person Lunch,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,100000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2023,DONOR_1049,O,2026-06-03,Coffee Meeting,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,60000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2463,DONOR_1070,O,2026-06-04,Event Reception,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,30000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2289,DONOR_1014,O,2026-06-04,Event Reception,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",25000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2344,DONOR_1036,O,2026-06-04,Phone Call,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,6000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2165,DONOR_1049,O,2026-06-06,Event Reception,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,12000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2150,DONOR_1055,O,2026-06-11,Virtual Call,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",20000,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2008,DONOR_1045,O,2026-06-11,Virtual Call,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",37500,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2311,DONOR_1049,O,2026-06-12,Campus Tour,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,6000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2278,DONOR_1020,O,2026-06-12,Campus Tour,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,80000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2188,DONOR_1001,O,2026-06-13,Phone Call,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,6000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2189,DONOR_1099,O,2026-06-14,Virtual Call,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2218,DONOR_1010,O,2026-06-15,Campus Tour,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2199,DONOR_1003,O,2026-06-17,Campus Tour,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,75000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2181,DONOR_1022,O,2026-06-17,Coffee Meeting,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,15000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2497,DONOR_1076,O,2026-06-18,Coffee Meeting,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2058,DONOR_1069,O,2026-06-19,Phone Call,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,40000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2092,DONOR_1096,O,2026-06-20,Phone Call,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,75000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2493,DONOR_1050,O,2026-06-21,Campus Tour,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,7500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2329,DONOR_1080,O,2026-06-22,Event Reception,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2215,DONOR_1057,O,2026-06-22,In-Person Lunch,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,60000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2408,DONOR_1004,O,2026-06-22,In-Person Lunch,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2119,DONOR_1022,O,2026-06-23,Event Reception,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,7500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2438,DONOR_1047,O,2026-06-25,Phone Call,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,22500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2246,DONOR_1041,O,2026-06-25,Coffee Meeting,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2272,DONOR_1084,O,2026-06-25,Campus Tour,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,22500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2235,DONOR_1019,O,2026-06-25,In-Person Lunch,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,60000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2442,DONOR_1030,O,2026-06-27,Event Reception,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,120000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2068,DONOR_1045,O,2026-06-28,Phone Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,15000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2104,DONOR_1059,O,2026-06-30,Event Reception,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",37500,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2492,DONOR_1029,O,2026-07-07,Campus Tour,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,22500,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2296,DONOR_1089,O,2026-07-09,Campus Tour,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,12000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2036,DONOR_1000,O,2026-07-09,In-Person Lunch,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,24000,Analytics_PublicHealth,1.0,Positive
REP_2263,DONOR_1086,O,2026-07-09,Phone Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2232,DONOR_1008,O,2026-07-11,In-Person Lunch,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2328,DONOR_1032,O,2026-07-13,Event Reception,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,100000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2153,DONOR_1023,O,2026-07-13,Coffee Meeting,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,75000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2118,DONOR_1055,O,2026-07-13,Coffee Meeting,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,22500,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2094,DONOR_1033,O,2026-07-15,Virtual Call,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,75000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2390,DONOR_1088,O,2026-07-17,Virtual Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,20000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2027,DONOR_1080,O,2026-07-17,Event Reception,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,15000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2288,DONOR_1030,O,2026-07-17,Event Reception,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,4000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2402,DONOR_1098,O,2026-07-19,Phone Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",12000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2380,DONOR_1036,O,2026-07-19,Event Reception,Difficult meeting at local cafe. Donor expressed frustration over recent event organization and poor communication regarding past gift allocation. Stated they are putting further contributions on hold until receiving an audit of their endowed scholarship fund.,75000,Scholarships_Fellowships,-1.0,Negative (At Risk)
REP_2433,DONOR_1097,O,2026-07-20,Phone Call,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,7500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2333,DONOR_1063,O,2026-07-20,Virtual Call,Brief phone check-in. Constituent was busy and neutral regarding current campaign priorities. Asked to receive updates via email instead of in-person visits until next spring.,5000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2376,DONOR_1041,O,2026-07-24,In-Person Lunch,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2268,DONOR_1016,O,2026-07-24,Phone Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",12000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2382,DONOR_1020,O,2026-07-26,Virtual Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,12000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2200,DONOR_1089,O,2026-07-27,Coffee Meeting,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,50000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2313,DONOR_1050,O,2026-07-28,Virtual Call,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,24000,Analytics_PublicHealth,1.0,Positive
REP_2300,DONOR_1045,O,2026-08-03,Virtual Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,80000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2266,DONOR_1044,O,2026-08-03,Phone Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",10000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2481,DONOR_1013,O,2026-08-05,Phone Call,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,20000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2305,DONOR_1010,O,2026-08-08,Virtual Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2413,DONOR_1038,O,2026-08-08,Event Reception,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,45000,Analytics_PublicHealth,1.0,Positive
REP_2079,DONOR_1079,O,2026-08-11,In-Person Lunch,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,120000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2059,DONOR_1085,O,2026-08-11,In-Person Lunch,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2081,DONOR_1024,O,2026-08-12,Coffee Meeting,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,18000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2103,DONOR_1049,O,2026-08-16,Phone Call,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",10000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2372,DONOR_1031,O,2026-08-17,Event Reception,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2197,DONOR_1058,O,2026-08-20,Phone Call,Met at alumni event reception. Donor spoke passionately about first-generation student scholarships and leadership development programs. Interested in endowing an annual scholarship for women in STEM.,150000,"Underrepresented_Founders, Scholarships_Fellowships",1.0,Positive
REP_2499,DONOR_1078,O,2026-08-20,Campus Tour,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,16000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2151,DONOR_1029,O,2026-08-20,Virtual Call,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2422,DONOR_1034,O,2026-08-21,Event Reception,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2041,DONOR_1093,O,2026-08-21,Phone Call,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,40000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2051,DONOR_1008,O,2026-08-23,Campus Tour,"Met to discuss campus capital updates. Donor feels slightly disconnected from the university's recent strategic direction. Not interested in general annual fund, but might consider targeted gifts to student incubators if leadership provides clearer ROI metrics.",8000,"Lassonde_Entrepreneurship, Capital_Facilities",0.33,Positive
REP_2452,DONOR_1072,O,2026-08-25,Event Reception,Phone call to discuss endowed giving. Constituent wants to ensure funding directly benefits diverse student entrepreneurs and underrepresented founders entering local startup accelerators.,30000,"Lassonde_Entrepreneurship, Underrepresented_Founders",0.0,Neutral
REP_2490,DONOR_1043,O,2026-08-25,Campus Tour,Coffee meeting to review annual giving options. Donor asked how AI and data science are being integrated into the curriculum. Would consider a major gift if tied directly to undergraduate research assistantships.,30000,Analytics_PublicHealth,1.0,Positive
REP_2190,DONOR_1079,O,2026-08-26,Phone Call,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,12000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
REP_2238,DONOR_1014,O,2026-08-26,Phone Call,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,22500,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2022,DONOR_1080,O,2026-08-28,Coffee Meeting,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,12000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2024,DONOR_1070,O,2026-08-28,Phone Call,Toured the campus innovation hub. Donor was impressed by student prototype displays. Expressed interest in creating a seed grant pool for student-led startups in sustainable beauty and wellness products. Requested a formal proposal for $50k.,60000,"Lassonde_Entrepreneurship, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2253,DONOR_1096,O,2026-08-29,Event Reception,Virtual call to discuss renewal. Donor cited economic uncertainty and expressed hesitation to commit to a multi-year pledge this fiscal year. Unhappy with lack of personal updates from the college dean.,18000,Analytics_PublicHealth,-1.0,Negative (At Risk)
REP_2475,DONOR_1075,O,2026-08-30,Event Reception,"Met over lunch to discuss student entrepreneurship initiatives. The donor expressed strong interest in supporting Lassonde programs, specifically funding pitch competitions for underrepresented founders and black-owned student startups in hair care and consumer tech. Highly enthusiastic about mentoring undergraduate founders.",37500,"Lassonde_Entrepreneurship, Underrepresented_Founders, HairCare_Beauty_ConsumerTech, Analytics_PublicHealth",1.0,Positive
REP_2465,DONOR_1073,O,2026-09-02,Coffee Meeting,Virtual catch-up regarding the new Business Analytics fellowship fund. Donor shared their background in healthcare data analytics and wants to sponsor capstone projects focusing on public health resource allocation. Warm interaction overall.,15000,"Analytics_PublicHealth, Scholarships_Fellowships",1.0,Positive
